"","Poke.x","Poke.y","weight","d.x","m.x","s.x","d.y","m.y","s.y","z.x","z.y"
"980","Lopunny-Mega","Florges",2,112,1.24107142857143,0.450135829636194,94,1.15957446808511,0.422567459508817,1.68599902843092,1.98885530109627
"981","Lopunny-Mega","Gliscor",2,112,1.24107142857143,0.450135829636194,104,1.125,0.455548319988846,1.68599902843092,1.92076221468981
"982","Lopunny-Mega","Goodra",2,112,1.24107142857143,0.450135829636194,81,1.09876543209877,0.300205690802362,1.68599902843092,3.00205690802362
"983","Lopunny-Mega","Haxorus",2,112,1.24107142857143,0.450135829636194,112,1.15178571428571,0.3846098158195,1.68599902843092,2.2053890743973
"984","Lopunny-Mega","Heatran",2,112,1.24107142857143,0.450135829636194,96,1.125,0.362738125055006,1.68599902843092,2.41220853161579
"985","Lopunny-Mega","Hoopa-Unbound",2,112,1.24107142857143,0.450135829636194,44,1.13636363636364,0.408679614715664,1.68599902843092,2.11323572925758
"986","Lopunny-Mega","Krookodile",2,112,1.24107142857143,0.450135829636194,87,1.13793103448276,0.346826603453182,1.68599902843092,2.48559065808114
"987","Lopunny-Mega","Latias",2,112,1.24107142857143,0.450135829636194,54,1.07407407407407,0.264350528572715,1.68599902843092,3.50264450358847
"988","Lopunny-Mega","Lickilicky",2,112,1.24107142857143,0.450135829636194,71,1.25352112676056,0.553387228391914,1.68599902843092,1.34892681822207
"989","Lopunny-Mega","Mew",2,112,1.24107142857143,0.450135829636194,102,1.24509803921569,0.570500466583818,1.68599902843092,1.32322759577166
"990","Lopunny-Mega","Mismagius",2,112,1.24107142857143,0.450135829636194,64,1.09375,0.293784825696502,1.68599902843092,3.08474066981327
"991","Lopunny-Mega","Muk-Alola",2,112,1.24107142857143,0.450135829636194,77,1.16883116883117,0.441367414752374,1.68599902843092,1.8831676362768
"992","Lopunny-Mega","Nidoking",2,112,1.24107142857143,0.450135829636194,84,1.19047619047619,0.477851377716244,1.68599902843092,1.69409119084829
"993","Lopunny-Mega","Piloswine",2,112,1.24107142857143,0.450135829636194,60,1.16666666666667,0.418498796817689,1.68599902843092,1.99124427518094
"994","Lopunny-Mega","Primarina",3,112,1.24107142857143,0.450135829636194,103,1.14563106796116,0.406027309771425,3.90755068942226,4.56710395436889
"995","Lopunny-Mega","Qwilfish",2,112,1.24107142857143,0.450135829636194,18,1.11111111111111,0.323380833381777,1.68599902843092,2.74873708374511
"996","Lopunny-Mega","Rotom-Heat",2,112,1.24107142857143,0.450135829636194,121,1.21487603305785,0.486597225129914,1.68599902843092,1.61349865226324
"997","Lopunny-Mega","Rotom-Mow",2,112,1.24107142857143,0.450135829636194,74,1.08108108108108,0.274822819971154,1.68599902843092,3.34367764298238
"998","Lopunny-Mega","Swellow",2,112,1.24107142857143,0.450135829636194,68,1.02941176470588,0.170213933457599,1.68599902843092,5.70216677082957
"999","Lopunny-Mega","Tapu_Fini",2,112,1.24107142857143,0.450135829636194,61,1.13114754098361,0.38623869286861,1.68599902843092,2.24952205736663
"1000","Lucario","Mew",2,37,1.05405405405405,0.229243435135126,102,1.24509803921569,0.570500466583818,4.12638183243226,1.32322759577166
"1001","Lucario","Mimikyu",2,37,1.05405405405405,0.229243435135126,69,1.15942028985507,0.368749412992438,4.12638183243226,2.27954182577144
"1002","Lycanroc","Dragapult",2,38,1.05263157894737,0.226294285921414,104,1.22115384615385,0.520580907214178,4.18644428954616,1.4961097171505
"1003","Lycanroc","Togekiss",2,38,1.05263157894737,0.226294285921414,98,1.30612244897959,0.679723462042964,4.18644428954616,1.02082330501717
"1004","Lycanroc-Dusk","Amoonguss",2,56,1.07142857142857,0.259870097418821,114,1.14035087719298,0.373388999332107,3.57321383950879,2.30228829543639
"1005","Lycanroc-Dusk","Heatran",2,56,1.07142857142857,0.259870097418821,96,1.125,0.362738125055006,3.57321383950879,2.41220853161579
"1006","Lycanroc-Dusk","Landorus",2,56,1.07142857142857,0.259870097418821,72,1.09722222222222,0.342308740562397,3.57321383950879,2.63732026326455
"1007","Lycanroc-Dusk","Ribombee",2,56,1.07142857142857,0.259870097418821,86,1.27906976744186,0.545595471576379,3.57321383950879,1.32136403272404
"1008","Lycanroc-Midnight","Nidoking",2,19,1.05263157894737,0.229415733870562,84,1.19047619047619,0.477851377716244,4.12948320967011,1.69409119084829
"1009","Machamp","Dragapult",2,36,1.11111111111111,0.318727629155838,104,1.22115384615385,0.520580907214178,2.78886675511358,1.4961097171505
"1010","Machamp","Malamar",2,36,1.11111111111111,0.318727629155838,52,1.15384615384615,0.364321307478654,2.78886675511358,2.32254833517642
"1011","Machamp","Mimikyu",2,36,1.11111111111111,0.318727629155838,69,1.15942028985507,0.368749412992438,2.78886675511358,2.27954182577144
"1012","Machamp","Zangoose",2,36,1.11111111111111,0.318727629155838,17,1.17647058823529,0.392952623996688,2.78886675511358,2.09574732798234
"1013","Magmortar","Cresselia",2,56,1.07142857142857,0.259870097418821,54,1.09259259259259,0.29258241983572,3.57321383950879,3.10137365025863
"1014","Magmortar","Galvantula",2,56,1.07142857142857,0.259870097418821,78,1.14102564102564,0.35030076036261,3.57321383950879,2.45210532253827
"1015","Magmortar","Shaymin",2,56,1.07142857142857,0.259870097418821,110,1.17272727272727,0.446373581743737,3.57321383950879,1.85331919519302
"1016","Magmortar","Uxie",2,56,1.07142857142857,0.259870097418821,61,1.14754098360656,0.401499920040278,3.57321383950879,2.12318601784012
"1017","Magneton","Amoonguss",2,46,1.08695652173913,0.284884924644768,114,1.14035087719298,0.373388999332107,3.20495540225364,2.30228829543639
"1018","Magneton","Florges",2,46,1.08695652173913,0.284884924644768,94,1.15957446808511,0.422567459508817,3.20495540225364,1.98885530109627
"1019","Magneton","Infernape",2,46,1.08695652173913,0.284884924644768,105,1.21904761904762,0.43811116390865,3.20495540225364,1.78254389590313
"1020","Magneton","Slowking",2,46,1.08695652173913,0.284884924644768,95,1.14736842105263,0.411753413416631,3.20495540225364,2.0707334806831
"1021","Magnezone","Serperior",2,38,1.02631578947368,0.162221421130763,98,1.10204081632653,0.304258297699363,6.00219258183821,2.95130548768382
"1022","Malamar","Machamp",2,52,1.15384615384615,0.364321307478654,36,1.11111111111111,0.318727629155838,2.32254833517642,2.78886675511358
"1023","Malamar","Mimikyu",2,52,1.15384615384615,0.364321307478654,69,1.15942028985507,0.368749412992438,2.32254833517642,2.27954182577144
"1024","Malamar","Minior",2,52,1.15384615384615,0.364321307478654,33,1.21212121212121,0.48461168459756,2.32254833517642,1.62579403864988
"1025","Malamar","Pidgeot-Mega",2,52,1.15384615384615,0.364321307478654,71,1.11267605633803,0.318446935460565,2.32254833517642,2.78641068527995
"1026","Malamar","Starmie",2,52,1.15384615384615,0.364321307478654,63,1.11111111111111,0.316793975540994,2.32254833517642,2.80588949764881
"1027","Malamar","Venusaur-Mega",2,52,1.15384615384615,0.364321307478654,82,1.20731707317073,0.490346435307211,2.32254833517642,1.61657732115996
"1028","Malamar","Zangoose",2,52,1.15384615384615,0.364321307478654,17,1.17647058823529,0.392952623996688,2.32254833517642,2.09574732798234
"1029","Malamar","Zygarde-10",2,52,1.15384615384615,0.364321307478654,52,1.15384615384615,0.414663359072713,2.32254833517642,2.04058021438414
"1030","Mamoswine","Amoonguss",2,108,1.19444444444444,0.501555213709074,114,1.14035087719298,0.373388999332107,1.60611540571646,2.30228829543639
"1031","Mamoswine","Celesteela",3,108,1.19444444444444,0.501555213709074,111,1.24324324324324,0.591088613818393,3.59991384039897,2.97207003431892
"1032","Mamoswine","Clefable",3,108,1.19444444444444,0.501555213709074,126,1.17460317460317,0.439624659533381,3.59991384039897,4.15217114375319
"1033","Mamoswine","Crobat",2,108,1.19444444444444,0.501555213709074,103,1.25242718446602,0.55516199017241,1.60611540571646,1.34658501260473
"1034","Mamoswine","Drapion",3,108,1.19444444444444,0.501555213709074,51,1.17647058823529,0.477739776570516,3.59991384039897,3.81699306022836
"1035","Mamoswine","Empoleon",2,108,1.19444444444444,0.501555213709074,100,1.29,0.68600733276406,1.60611540571646,1.03497435973354
"1036","Mamoswine","Goodra",2,108,1.19444444444444,0.501555213709074,81,1.09876543209877,0.300205690802362,1.60611540571646,3.00205690802362
"1037","Mamoswine","Gurdurr",2,108,1.19444444444444,0.501555213709074,71,1.12676056338028,0.335072591912718,1.60611540571646,2.60612015932114
"1038","Mamoswine","Latias-Mega",3,108,1.19444444444444,0.501555213709074,60,1.16666666666667,0.45720842951831,3.59991384039897,4.00984149672139
"1039","Mamoswine","Milotic",2,108,1.19444444444444,0.501555213709074,48,1.25,0.483779446846897,1.60611540571646,1.55029322739574
"1040","Mamoswine","Rotom-Heat",2,108,1.19444444444444,0.501555213709074,121,1.21487603305785,0.486597225129914,1.60611540571646,1.61349865226324
"1041","Mamoswine","Shaymin",2,108,1.19444444444444,0.501555213709074,110,1.17272727272727,0.446373581743737,1.60611540571646,1.85331919519302
"1042","Mamoswine","Silvally",2,108,1.19444444444444,0.501555213709074,97,1.20618556701031,0.477365695115236,1.60611540571646,1.66290632341745
"1043","Mamoswine","Skarmory",2,108,1.19444444444444,0.501555213709074,86,1.15116279069767,0.420572211340835,1.60611540571646,2.01829123849179
"1044","Mamoswine","Sylveon",2,108,1.19444444444444,0.501555213709074,109,1.1743119266055,0.404695511905481,1.60611540571646,2.04026990441975
"1045","Mamoswine","Tornadus-Therian",3,108,1.19444444444444,0.501555213709074,128,1.2421875,0.585199256058429,3.59991384039897,3.00378457730728
"1046","Manaphy","Infernape",2,65,1.04615384615385,0.21145103088313,105,1.21904761904762,0.43811116390865,4.51095532550678,1.78254389590313
"1047","Manaphy","Vikavolt",2,65,1.04615384615385,0.21145103088313,110,1.18181818181818,0.472778594763329,4.51095532550678,1.73058134874189
"1048","Manaphy","Zygarde-10",2,65,1.04615384615385,0.21145103088313,52,1.15384615384615,0.414663359072713,4.51095532550678,2.04058021438414
"1049","Mandibuzz","Infernape",2,47,1.04255319148936,0.204029708888579,105,1.21904761904762,0.43811116390865,4.69268330443731,1.78254389590313
"1050","Mandibuzz","Virizion",2,47,1.04255319148936,0.204029708888579,35,1.14285714285714,0.355035801248363,4.69268330443731,2.41424344848887
"1051","Manectric-Mega","Gligar",2,69,1.11594202898551,0.365265088429259,79,1.11392405063291,0.357603912534951,2.42031882876129,2.47781391172695
"1052","Manectric-Mega","Gurdurr",2,69,1.11594202898551,0.365265088429259,71,1.12676056338028,0.335072591912718,2.42031882876129,2.60612015932114
"1053","Manectric-Mega","Hydreigon",3,69,1.11594202898551,0.365265088429259,104,1.23076923076923,0.466983071370874,5.15805652031095,3.78864005506028
"1054","Manectric-Mega","Klefki",2,69,1.11594202898551,0.365265088429259,64,1.09375,0.293784825696502,2.42031882876129,3.08474066981327
"1055","Manectric-Mega","Togekiss",2,69,1.11594202898551,0.365265088429259,98,1.30612244897959,0.679723462042964,2.42031882876129,1.02082330501717
"1056","Manectric-Mega","Victini",2,69,1.11594202898551,0.365265088429259,84,1.19047619047619,0.395035166230561,2.42031882876129,2.04924492482103
"1057","Manectric-Mega","Volcarona",2,69,1.11594202898551,0.365265088429259,83,1.07228915662651,0.260540363902507,2.42031882876129,3.5607183066676
"1058","Maushold","Forretress",2,28,1.03571428571429,0.188982236504614,82,1.08536585365854,0.28114490408193,5.10252038562457,3.25324817580519
"1059","Mawile-Mega","Volcarona",2,19,1.05263157894737,0.229415733870562,83,1.07228915662651,0.260540363902507,4.12948320967011,3.5607183066676
"1060","Melmetal","Araquanid",2,63,1.11111111111111,0.36416546713712,63,1.0952380952381,0.295901341136933,2.44089286081097,3.05764719174832
"1061","Melmetal","Gallade-Mega",2,63,1.11111111111111,0.36416546713712,86,1.25581395348837,0.557009800560688,2.44089286081097,1.33603761686514
"1062","Melmetal","Incineroar",2,63,1.11111111111111,0.36416546713712,92,1.30434782608696,0.606541817675112,2.44089286081097,1.14691543705839
"1063","Melmetal","Primarina",2,63,1.11111111111111,0.36416546713712,103,1.14563106796116,0.406027309771425,2.44089286081097,2.10421543447362
"1064","Melmetal","Reuniclus",3,63,1.11111111111111,0.36416546713712,80,1.125,0.368884737237919,5.18689732922331,5.08288853054575
"1065","Melmetal","Ribombee",2,63,1.11111111111111,0.36416546713712,86,1.27906976744186,0.545595471576379,2.44089286081097,1.32136403272404
"1066","Meowscarada","Baxcalibur",2,62,1.06451612903226,0.247675603670653,40,1.2,0.516397779494322,3.77705295597746,1.54919333848297
"1067","Meowscarada","Cresselia",2,62,1.06451612903226,0.247675603670653,54,1.09259259259259,0.29258241983572,3.77705295597746,3.10137365025863
"1068","Meowscarada","Moltres",2,62,1.06451612903226,0.247675603670653,92,1.15217391304348,0.417601277015216,3.77705295597746,2.03022867414658
"1069","Meowscarada","Slowking-Galar",2,62,1.06451612903226,0.247675603670653,49,1.18367346938776,0.486204234682432,3.77705295597746,1.67897865214077
"1070","Mesprit","Corviknight",2,49,1.22448979591837,0.510934850806546,69,1.14492753623188,0.35460675480613,1.51782600630479,2.41132593268168
"1071","Mesprit","Diancie-Mega",2,49,1.22448979591837,0.510934850806546,80,1.3625,0.641275430072906,1.51782600630479,0.994112623225754
"1072","Mesprit","Garchomp",3,49,1.22448979591837,0.510934850806546,95,1.24210526315789,0.499271585874228,3.47502269864517,3.52091884773298
"1073","Mesprit","Greninja",3,49,1.22448979591837,0.510934850806546,82,1.19512195121951,0.482765295587107,3.47502269864517,3.73862426582573
"1074","Mesprit","Porygon-Z",2,49,1.22448979591837,0.510934850806546,63,1.11111111111111,0.316793975540994,1.51782600630479,2.80588949764881
"1075","Mesprit","Rotom",2,49,1.22448979591837,0.510934850806546,74,1.18918918918919,0.458576584950744,1.51782600630479,1.76810338211643
"1076","Mesprit","Seismitoad",2,49,1.22448979591837,0.510934850806546,64,1.078125,0.323899234771733,1.51782600630479,2.8461783821431
"1077","Mesprit","Sylveon",2,49,1.22448979591837,0.510934850806546,109,1.1743119266055,0.404695511905481,1.51782600630479,2.04026990441975
"1078","Mesprit","Tsareena",2,49,1.22448979591837,0.510934850806546,98,1.31632653061224,0.667306306512647,1.51782600630479,1.02452721144004
"1079","Metagross","Donphan",2,49,1.02040816326531,0.142857142857143,92,1.19565217391304,0.398875629485457,6.85714285714285,2.01653790462092
"1080","Mew","Accelgor",2,102,1.24509803921569,0.570500466583818,34,1.17647058823529,0.458626951810419,1.32322759577166,1.79564111641028
"1081","Mew","Aerodactyl-Mega",2,102,1.24509803921569,0.570500466583818,44,1.11363636363636,0.321038220640551,1.32322759577166,2.76092869750873
"1082","Mew","Cloyster",3,102,1.24509803921569,0.570500466583818,55,1.09090909090909,0.348155311911396,3.07607454081982,5.48344616260448
"1083","Mew","Garchomp",2,102,1.24509803921569,0.570500466583818,95,1.24210526315789,0.499271585874228,1.32322759577166,1.51800094033997
"1084","Mew","Incineroar",3,102,1.24509803921569,0.570500466583818,92,1.30434782608696,0.606541817675112,3.07607454081982,2.79560637782984
"1085","Mew","Lickilicky",4,102,1.24509803921569,0.570500466583818,71,1.25352112676056,0.553387228391914,4.82892148586799,4.96303263308122
"1086","Mew","Lopunny-Mega",2,102,1.24509803921569,0.570500466583818,112,1.24107142857143,0.450135829636194,1.32322759577166,1.68599902843092
"1087","Mew","Lucario",2,102,1.24509803921569,0.570500466583818,37,1.05405405405405,0.229243435135126,1.32322759577166,4.12638183243226
"1088","Mew","Mimikyu",2,102,1.24509803921569,0.570500466583818,69,1.15942028985507,0.368749412992438,1.32322759577166,2.27954182577144
"1089","Mew","Muk-Alola",2,102,1.24509803921569,0.570500466583818,77,1.16883116883117,0.441367414752374,1.32322759577166,1.8831676362768
"1090","Mew","Piloswine",2,102,1.24509803921569,0.570500466583818,60,1.16666666666667,0.418498796817689,1.32322759577166,1.99124427518094
"1091","Mew","Rotom-Wash",3,102,1.24509803921569,0.570500466583818,93,1.24731182795699,0.583391768929105,3.07607454081982,3.0043073375209
"1092","Mew","Samurott-Hisui",2,102,1.24509803921569,0.570500466583818,54,1.05555555555556,0.231212282322664,1.32322759577166,4.08475032103373
"1093","Mew","Silvally",2,102,1.24509803921569,0.570500466583818,97,1.20618556701031,0.477365695115236,1.32322759577166,1.66290632341745
"1094","Mew","Sneasel",2,102,1.24509803921569,0.570500466583818,44,1.13636363636364,0.347141757178774,1.32322759577166,2.48784925978122
"1095","Mew","Weezing-Galar",2,102,1.24509803921569,0.570500466583818,45,1.08888888888889,0.287799032014152,1.32322759577166,3.16578935215567
"1096","Mew","Zygarde",3,102,1.24509803921569,0.570500466583818,111,1.32432432432432,0.689692450064284,3.07607454081982,2.42959840363555
"1097","Mienshao","Azelf",2,99,1.11111111111111,0.346671899489548,44,1.11363636363636,0.32103822064055,2.56406386037553,2.76092869750873
"1098","Mienshao","Beedrill-Mega",2,99,1.11111111111111,0.346671899489548,65,1.07692307692308,0.268543077764787,2.56406386037553,3.43735139538928
"1099","Mienshao","Celebi",2,99,1.11111111111111,0.346671899489548,57,1.03508771929825,0.185637153830276,2.56406386037553,5.19784030724772
"1100","Mienshao","Comfey",2,99,1.11111111111111,0.346671899489548,34,1.14705882352941,0.359490627953571,2.56406386037553,2.37263814449357
"1101","Mienshao","Diancie-Mega",3,99,1.11111111111111,0.346671899489548,80,1.3625,0.641275430072906,5.44863570329801,2.5535049733838
"1102","Mienshao","Flygon",2,99,1.11111111111111,0.346671899489548,54,1.09259259259259,0.29258241983572,2.56406386037553,3.10137365025863
"1103","Mienshao","Galvantula",2,99,1.11111111111111,0.346671899489548,78,1.14102564102564,0.35030076036261,2.56406386037553,2.45210532253827
"1104","Mienshao","Goodra",2,99,1.11111111111111,0.346671899489548,81,1.09876543209877,0.300205690802362,2.56406386037553,3.00205690802362
"1105","Mienshao","Tornadus-Therian",2,99,1.11111111111111,0.346671899489548,128,1.2421875,0.585199256058429,2.56406386037553,1.29496490666136
"1106","Mienshao","Toxapex",2,99,1.11111111111111,0.346671899489548,61,1.11475409836066,0.369610635477286,2.56406386037553,2.39507691789282
"1107","Milotic","Donphan",2,48,1.25,0.483779446846897,92,1.19565217391304,0.398875629485457,1.55029322739574,2.01653790462092
"1108","Milotic","Druddigon",2,48,1.25,0.483779446846897,77,1.15584415584416,0.399504135573584,1.55029322739574,2.1130090254106
"1109","Milotic","Ferroseed",2,48,1.25,0.483779446846897,18,1.11111111111111,0.323380833381777,1.55029322739574,2.74873708374511
"1110","Milotic","Florges",2,48,1.25,0.483779446846897,94,1.15957446808511,0.422567459508817,1.55029322739574,1.98885530109627
"1111","Milotic","Galvantula",2,48,1.25,0.483779446846897,78,1.14102564102564,0.35030076036261,1.55029322739574,2.45210532253827
"1112","Milotic","Heatran",2,48,1.25,0.483779446846897,96,1.125,0.362738125055006,1.55029322739574,2.41220853161579
"1113","Milotic","Mamoswine",2,48,1.25,0.483779446846897,108,1.19444444444444,0.501555213709074,1.55029322739574,1.60611540571646
"1114","Milotic","Noivern",2,48,1.25,0.483779446846897,62,1.12903225806452,0.38342165154929,1.55029322739574,2.27156640324345
"1115","Milotic","Tapu_Koko",2,48,1.25,0.483779446846897,152,1.29605263157895,0.649389073974149,1.55029322739574,1.08401480196305
"1116","Milotic","Tornadus-Therian",3,48,1.25,0.483779446846897,128,1.2421875,0.585199256058429,3.61735086392339,3.00378457730728
"1117","Milotic","Uxie",2,48,1.25,0.483779446846897,61,1.14754098360656,0.401499920040278,1.55029322739574,2.12318601784012
"1118","Miltank","Alomomola",3,61,1.14754098360656,0.441061808736239,69,1.14492753623188,0.393900641355173,4.19999868431419,4.70949338235636
"1119","Miltank","Cryogonal",3,61,1.14754098360656,0.441061808736239,113,1.15044247787611,0.427226080540275,4.19999868431419,4.32922428280812
"1120","Miltank","Forretress",2,61,1.14754098360656,0.441061808736239,82,1.08536585365854,0.28114490408193,1.93274275738352,3.25324817580519
"1121","Miltank","Ribombee",2,61,1.14754098360656,0.441061808736239,86,1.27906976744186,0.545595471576379,1.93274275738352,1.32136403272404
"1122","Miltank","Thundurus",2,61,1.14754098360656,0.441061808736239,65,1.07692307692308,0.268543077764787,1.93274275738352,3.43735139538928
"1123","Miltank","Togekiss",2,61,1.14754098360656,0.441061808736239,98,1.30612244897959,0.679723462042964,1.93274275738352,1.02082330501717
"1124","Miltank","Urshifu-Rapid-Strike",2,61,1.14754098360656,0.441061808736239,28,1.07142857142857,0.262265264156481,1.93274275738352,3.5405810661125
"1125","Mimikyu","Amoonguss",2,69,1.15942028985507,0.368749412992438,114,1.14035087719298,0.373388999332107,2.27954182577144,2.30228829543639
"1126","Mimikyu","Darmanitan",2,69,1.15942028985507,0.368749412992438,86,1.16279069767442,0.401774449932212,2.27954182577144,2.08377935049588
"1127","Mimikyu","Excadrill",2,69,1.15942028985507,0.368749412992438,73,1.23287671232877,0.540589902719589,2.27954182577144,1.41904849463892
"1128","Mimikyu","Haxorus",2,69,1.15942028985507,0.368749412992438,112,1.15178571428571,0.3846098158195,2.27954182577144,2.2053890743973
"1129","Mimikyu","Lucario",2,69,1.15942028985507,0.368749412992438,37,1.05405405405405,0.229243435135126,2.27954182577144,4.12638183243226
"1130","Mimikyu","Machamp",2,69,1.15942028985507,0.368749412992438,36,1.11111111111111,0.318727629155838,2.27954182577144,2.78886675511358
"1131","Mimikyu","Malamar",2,69,1.15942028985507,0.368749412992438,52,1.15384615384615,0.364321307478654,2.27954182577144,2.32254833517642
"1132","Mimikyu","Mew",2,69,1.15942028985507,0.368749412992438,102,1.24509803921569,0.570500466583818,2.27954182577144,1.32322759577166
"1133","Mimikyu","Roserade",2,69,1.15942028985507,0.368749412992438,76,1.05263157894737,0.224780594779607,2.27954182577144,4.21463615211762
"1134","Mimikyu","Starmie",2,69,1.15942028985507,0.368749412992438,63,1.11111111111111,0.316793975540994,2.27954182577144,2.80588949764881
"1135","Mimikyu","Zangoose",2,69,1.15942028985507,0.368749412992438,17,1.17647058823529,0.392952623996688,2.27954182577144,2.09574732798234
"1136","Minior","Electrode",2,33,1.21212121212121,0.48461168459756,35,1.14285714285714,0.355035801248363,1.62579403864988,2.41424344848887
"1137","Minior","Malamar",2,33,1.21212121212121,0.48461168459756,52,1.15384615384615,0.364321307478654,1.62579403864988,2.32254833517642
"1138","Minior","Suicune",2,33,1.21212121212121,0.48461168459756,70,1.14285714285714,0.352453688425121,1.62579403864988,2.43193045013333
"1139","Minior","Venusaur-Mega",3,33,1.21212121212121,0.48461168459756,82,1.20731707317073,0.490346435307211,3.68930185693626,3.65595178785407
"1140","Minior","Victini",2,33,1.21212121212121,0.48461168459756,84,1.19047619047619,0.395035166230561,1.62579403864988,2.04924492482103
"1141","Minior","Zygarde-10",2,33,1.21212121212121,0.48461168459756,52,1.15384615384615,0.414663359072713,1.62579403864988,2.04058021438414
"1142","Mismagius","Amoonguss",2,64,1.09375,0.293784825696502,114,1.14035087719298,0.373388999332107,3.08474066981327,2.30228829543639
"1143","Mismagius","Clefable",2,64,1.09375,0.293784825696502,126,1.17460317460317,0.439624659533381,3.08474066981327,1.8775034736971
"1144","Mismagius","Darmanitan",2,64,1.09375,0.293784825696502,86,1.16279069767442,0.401774449932212,3.08474066981327,2.08377935049588
"1145","Mismagius","Donphan",2,64,1.09375,0.293784825696502,92,1.19565217391304,0.398875629485457,3.08474066981327,2.01653790462092
"1146","Mismagius","Jirachi",2,64,1.09375,0.293784825696502,109,1.1651376146789,0.441247420890373,3.08474066981327,1.89205045921055
"1147","Mismagius","Lopunny-Mega",2,64,1.09375,0.293784825696502,112,1.24107142857143,0.450135829636194,3.08474066981327,1.68599902843092
"1148","Moltres","Cryogonal",2,92,1.15217391304348,0.417601277015216,113,1.15044247787611,0.427226080540275,2.03022867414658,1.98854321124201
"1149","Moltres","Empoleon",3,92,1.15217391304348,0.417601277015216,100,1.29,0.68600733276406,4.42485736672973,2.49268472555544
"1150","Moltres","Gliscor",3,92,1.15217391304348,0.417601277015216,104,1.125,0.455548319988846,4.42485736672973,4.11591903147817
"1151","Moltres","Iron_Valiant",2,92,1.15217391304348,0.417601277015216,62,1.08064516129032,0.274512211008175,2.03022867414658,3.34904897429973
"1152","Moltres","Latios",2,92,1.15217391304348,0.417601277015216,54,1.07407407407407,0.264350528572715,2.03022867414658,3.50264450358847
"1153","Moltres","Meowscarada",2,92,1.15217391304348,0.417601277015216,62,1.06451612903226,0.247675603670653,2.03022867414658,3.77705295597746
"1154","Moltres","Nihilego",2,92,1.15217391304348,0.417601277015216,65,1.2,0.474341649025257,2.03022867414658,1.68654808542314
"1155","Moltres","Scizor-Mega",2,92,1.15217391304348,0.417601277015216,107,1.2803738317757,0.697629308002635,2.03022867414658,1.03153087172419
"1156","Moltres","Snorlax",2,92,1.15217391304348,0.417601277015216,83,1.19277108433735,0.505043618625821,2.03022867414658,1.59833504650361
"1157","Moltres","Tangrowth",2,92,1.15217391304348,0.417601277015216,114,1.1140350877193,0.345867434060794,2.03022867414658,2.56157366965337
"1158","Moltres","Tapu_Koko",2,92,1.15217391304348,0.417601277015216,152,1.29605263157895,0.649389073974149,2.03022867414658,1.08401480196305
"1159","Moltres","Zamazenta-Crowned",2,92,1.15217391304348,0.417601277015216,42,1.07142857142857,0.260661180215007,2.03022867414658,3.56236946293842
"1160","Mudsdale","Druddigon",2,29,1.03448275862069,0.185695338177052,77,1.15584415584416,0.399504135573584,5.19946946895745,2.1130090254106
"1161","Muk-Alola","Araquanid",2,77,1.16883116883117,0.441367414752374,63,1.0952380952381,0.295901341136933,1.8831676362768,3.05764719174832
"1162","Muk-Alola","Chansey",3,77,1.16883116883117,0.441367414752374,56,1.07142857142857,0.322329185610152,4.14885369867233,5.98323550788845
"1163","Muk-Alola","Garchomp",2,77,1.16883116883117,0.441367414752374,95,1.24210526315789,0.499271585874228,1.8831676362768,1.51800094033997
"1164","Muk-Alola","Hitmontop",2,77,1.16883116883117,0.441367414752374,64,1.25,0.590936840285279,1.8831676362768,1.26917116833997
"1165","Muk-Alola","Lopunny-Mega",2,77,1.16883116883117,0.441367414752374,112,1.24107142857143,0.450135829636194,1.8831676362768,1.68599902843092
"1166","Muk-Alola","Mew",2,77,1.16883116883117,0.441367414752374,102,1.24509803921569,0.570500466583818,1.8831676362768,1.32322759577166
"1167","Muk-Alola","Rotom-Heat",2,77,1.16883116883117,0.441367414752374,121,1.21487603305785,0.486597225129914,1.8831676362768,1.61349865226324
"1168","Muk-Alola","Scizor-Mega",2,77,1.16883116883117,0.441367414752374,107,1.2803738317757,0.697629308002635,1.8831676362768,1.03153087172419
"1169","Muk-Alola","Skarmory",2,77,1.16883116883117,0.441367414752374,86,1.15116279069767,0.420572211340835,1.8831676362768,2.01829123849179
"1170","Muk-Alola","Whimsicott",2,77,1.16883116883117,0.441367414752374,55,1.07272727272727,0.262081797702299,1.8831676362768,3.53810426898103
"1171","Muk-Alola","Zygarde",3,77,1.16883116883117,0.441367414752374,111,1.32432432432432,0.689692450064284,4.14885369867233,2.42959840363555
"1172","Musharna","Tapu_Koko",2,19,1.05263157894737,0.229415733870562,152,1.29605263157895,0.649389073974149,4.12948320967011,1.08401480196305
"1173","Naclstack","Tapu_Koko",2,18,1.11111111111111,0.323380833381777,152,1.29605263157895,0.649389073974149,2.74873708374511,1.08401480196305
"1174","Naclstack","Ting-Lu",2,18,1.11111111111111,0.323380833381777,51,1.13725490196078,0.448089626888963,2.74873708374511,1.92538511553851
"1175","Necrozma","Charizard-Mega-X",2,72,1.08333333333333,0.32501354251308,54,1.11111111111111,0.371974165600534,2.82039529669683,2.38965221537313
"1176","Necrozma","Florges",3,72,1.08333333333333,0.32501354251308,94,1.15957446808511,0.422567459508817,5.89719016582065,4.35534135556525
"1177","Necrozma","Raikou",2,72,1.08333333333333,0.32501354251308,77,1.15584415584416,0.43118365439112,2.82039529669683,1.9577640190185
